PERMIT	DRILLER_NAME	COMPLETION_DATE	TOTAL_DEPTH	CASING_TYPE	CASING_DIAM	CASING_DEPTH	PUMPING_RATE	LEVEL_BEFORE	LEVEL_DURING	COLUMN_LENGTH
FR880303	PALMER STEPHENS	1/19/1989	65	Plastic	2	55	1	1	1	Not Available
FR880304	PALMER STEPHENS	1/20/1989	25	Plastic	2	45	1	1	1	Not Available
FR880305	PALMER STEPHENS	2/9/1989	15	Plastic	2	10	1	1	1	Not Available
FR880306	PALMER STEPHENS	2/7/1989	53	Plastic	2	43	1	1	1	Not Available
FR880307	PALMER STEPHENS	2/2/1989	23	Plastic	2	13	1	1	1	Not Available
FR880308	PALMER STEPHENS	2/1/1989	88	Plastic	2	78	1	1	1	Not Available
FR880309	"GARVER, AUSTIN N."	2/3/1989	200	Steel	6	41	10	45	75	Not Available
FR880310	"HARLEY, SHELDON L."	3/10/1989	150	Steel	6	47	25	35	150	Not Available
FR880311	"SHAFF, GARY W"	1/11/1989	300	Steel	6	84	15	50	300	Not Available
FR880312	"CLINE, ROBERT L."	1/20/1989	350	Steel	6	42	30	48	350	Not Available
FR880313	"EASTERDAY, GEORGE F."	1/17/1989	300	Steel	6	40	3	60	300	Not Available
FR880314	"SHAFF, JOHN V JR."	3/3/1989	250	Steel	6	40	10	14	52	Not Available
FR880315	"CLINE, ROBERT L."	5/30/1990	300	Steel	6	92	8	30	300	Not Available
FR880316	"MAYNE, RALPH"	1/17/1989	185	Plastic	6	58	7	69	185	Not Available
FR880317	"MAYNE, RALPH"	1/26/1989	305	Plastic	6	22	2	51	275	Not Available
FR880318	"MAYNE, RALPH"	2/21/1989	325	Plastic	6	21	1	52	325	Not Available
FR880319	"MAYNE, RALPH"	1/17/1989	205	Plastic	6	30	7	60	205	Not Available
FR880320	"MAYNE, RALPH"	1/27/1989	165	Plastic	6	30	15	50	165	Not Available
FR880321	AUSTIN GARVER	2/23/1989	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available
FR880322	"GARVER, AUSTIN N."	1/17/1989	420	Steel	6	61	8	10	410	Not Available
FR880323	"GARVER, AUSTIN N."	2/2/1989	260	Steel	6	103	10	20	60	Not Available
FR880324	"SHAFF, GARY W"	2/13/1989	400	Steel	6	21	2	20	300	Not Available
FR880325	"GARVER, AUSTIN N."	1/18/1989	265	Steel	6	61	15	45	80	Not Available
FR880326	"SHAFF, JOHN V JR."	4/11/1989	125	Steel	6	45	15	19	47	Not Available
FR880327	"CLINE, ROBERT L."	1/30/1989	200	Steel	6	42	5	64	200	Not Available
FR880328	"CLINE, ROBERT L."	2/11/1989	425	Steel	6	85	4	45	425	Not Available
FR880329	"CLINE, ROBERT L."	5/3/1989	525	Steel	6	57	2	43	152	Not Available
FR880330	"CLINE, ROBERT L."	5/8/1989	525	Steel	6	64	1	33	170	Not Available
FR880331	"CLINE, ROBERT L."	3/27/1989	625	Steel	6	64	1	21	187	Not Available
FR880332	"CLINE, ROBERT L."	3/18/1989	500	Steel	6	64	10	40	500	Not Available
FR880333	"CLINE, ROBERT L."	5/3/1989	550	Steel	6	57	1	34	170	Not Available
FR880334	"CLINE, ROBERT L."	3/25/1989	525	Steel	6	48	2	25	140	Not Available
FR880335	"EASTERDAY, GEORGE F."	3/2/1989	200	Steel	6	55	15	70	200	Not Available
FR880336	"EASTERDAY, GEORGE F."	3/9/1989	200	Steel	6	21	10	68	200	Not Available
FR880337	ANTHONY R. D'AMIANO	2/11/1989	33	Plastic	4	17	1	1	1	Not Available
FR880338	ANTHONY R. D'AMIANO	2/11/1989	32	Plastic	4	17	1	1	1	Not Available
