PERMIT	DRILLER_NAME	COMPLETION_DATE	TOTAL_DEPTH	CASING_TYPE	CASING_DIAM	CASING_DEPTH	PUMPING_RATE	LEVEL_BEFORE	LEVEL_DURING	COLUMN_LENGTH
DO006581	LEON JARRETT	9/4/1950	465	Not Available	Not Available	Not Available	15	Not Available	Not Available	Not Available
DO006606	ROBERT K BALDWIN	9/9/1950	525	Not Available	Not Available	Not Available	10	1	1	Not Available
DO006607	ROBERT K BALDWIN	9/14/1950	160	Not Available	Not Available	Not Available	Not Available	1	40	Not Available
DO006615	LEON JARRETT	9/15/1950	405	Not Available	Not Available	Not Available	12	Not Available	Not Available	Not Available
DO006647	EDGAR C CUSICK	11/8/1950	835	Not Available	Not Available	Not Available	30	2	Not Available	Not Available
DO006648	ROBERT K BALDWIN	9/27/1950	382	Not Available	Not Available	160	15	65	65	Not Available
DO006649	ROBERT K BALDWIN	10/6/1950	495	Not Available	Not Available	Not Available	15	6	6	Not Available
DO006668	LEON JARRETT	9/18/1950	475	Not Available	Not Available	Not Available	18	6	Not Available	Not Available
DO006747	LEON JARRETT	9/29/1950	487	Not Available	Not Available	Not Available	18	6	Not Available	Not Available
DO006780	EDGAR C CUSICK	11/15/1950	400	Not Available	Not Available	Not Available	30	20	23	Not Available
DO006781	EDGAR C CUSICK	10/13/1950	300	Not Available	Not Available	Not Available	23	30	5	Not Available
DO006791	GUY R BRADSHAW	10/2/1950	389	Not Available	Not Available	289	22	42	Not Available	Not Available
DO006820	ROBERT K BALDWIN	10/30/1950	332	Not Available	Not Available	Not Available	15	2	2	Not Available
DO006833	LEON JARRETT	10/10/1950	370	Not Available	3	105	16	50	Not Available	63
DO006843	LEON JARRETT	10/12/1950	370	Not Available	Not Available	Not Available	16	0	52	63
DO006880	LEON JARRETT	10/19/1950	370	Not Available	Not Available	Not Available	16	Not Available	Not Available	63
DO006881	GUY R BRADSHAW	10/20/1950	408	Not Available	Not Available	205	22	72	Not Available	Not Available
DO006950	GUY R BRADSHAW	11/16/1950	508	Not Available	Not Available	Not Available	30	2	Not Available	Not Available
DO007017	LEON JARRETT	11/12/1950	375	Not Available	2	345	14	52	Not Available	Not Available
DO007028	GUY R BRADSHAW	11/16/1950	467	Not Available	Not Available	293	18	0	80	Not Available
DO007053	EDGAR C CUSICK	11/27/1950	160	Not Available	Not Available	Not Available	9	9	14	Not Available
DO007054	EDGAR C CUSIAK	12/1/1950	475	Not Available	Not Available	Not Available	25	7	12	Not Available
DO007081	ROBERT K BALDWIN	12/8/1950	410	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available	Not Available
DO007141	GUY R BRADSHAW	12/18/1950	506	Not Available	Not Available	454	20	12	Not Available	Not Available
DO007243	EDGAR C CUSICK	1/27/1951	442	Not Available	Not Available	Not Available	30	22	28	Not Available
